label,num,weekend,weekday,h1,h2,h3,h4,ratio,h_0,h_1,h_2,h_3
2,389,2402,6097,8763,14077,14396,14802,0.3939577832084105,0,0,0,1
2,3253,4025,11442,2016,14513,16025,7345,0.351771090971063,0,0,1,0
7,11,15,41,16,58,59,16,0.36496350364963503,0,0,1,0
3,66,148,569,96,1586,1243,180,0.2600597434545774,0,1,0,0
5,2772,4997,13071,7412,16328,15974,11963,0.3822937625754527,0,1,0,0
2,1,0,4,1,1,1,3,0.0,0,0,0,1
4,429,351,841,281,593,706,475,0.41731066460587324,0,0,1,0
5,8,5,20,8,5,17,11,0.24875621890547261,0,0,1,0
7,462,1680,4477,361,11143,15273,2113,0.37524290277188355,0,0,1,0
6,154,253,868,693,1728,1551,945,0.29144107821679527,0,1,0,0
5,3,2,6,7,1,8,6,0.3278688524590164,0,0,1,0
1,399,1709,4331,8763,11285,11335,11627,0.3945879799589019,0,0,0,1
5,1,0,2,1,0,0,3,0.0,0,0,0,1
1,1994,7640,19143,33354,49789,50571,43441,0.39909941441041424,0,0,1,0
1,1416,7859,18716,37811,41325,42624,51068,0.41990585645513756,0,0,0,1
3,367,1108,3818,497,11410,14427,1887,0.29019669469107673,0,0,1,0
2,107,100,317,169,464,545,256,0.315357931251971,0,0,1,0
1,944,3529,8942,12817,21141,21821,17894,0.39465002628018025,0,0,1,0
7,5082,6114,17947,2923,20720,24638,10230,0.3406678516306256,0,0,1,0
1,1134,2548,6542,5301,13606,13846,9899,0.38947738493755824,0,0,1,0
2,5011,32158,77060,185695,210590,232901,246688,0.4173106445488651,0,0,0,1
2,230,607,1812,2458,4238,5810,4361,0.33497047624303294,0,0,1,0
6,17,12,35,27,44,42,39,0.3418803418803419,0,1,0,0
2,805,3802,10087,15671,23892,25400,22098,0.3769170524729605,0,0,1,0
2,1076,954,3595,244,5171,4309,1214,0.26536118605880227,0,1,0,0
1,1084,5742,13662,26862,33594,33082,36466,0.4202867787529003,0,0,0,1
8,1347,2420,7015,926,12956,16132,3412,0.3449701358498097,0,0,1,0
4,3861,6204,15437,1154,11704,11467,10903,0.4018889558271955,0,1,0,0
1,553,3666,8906,18579,25446,25971,24939,0.41162798531343686,0,0,1,0
7,61,97,215,175,264,284,262,0.45095304509530454,0,0,1,0
4,34,37,88,92,209,224,119,0.41997729852440413,0,0,1,0
9,965,2142,5805,5053,13166,12658,6959,0.36898589171590496,0,1,0,0
2,1203,2367,6555,1743,9405,11808,5357,0.3610928895058809,0,0,1,0
1,1572,5903,16149,16274,35359,38227,25351,0.36553120607340345,0,0,1,0
9,22829,36056,105019,53422,252251,214104,81519,0.3433280231881629,0,1,0,0
7,1069,3820,9540,14643,18752,23789,19410,0.4004150899885745,0,0,1,0
2,469,1236,3859,1646,7637,7073,3280,0.32028193102018604,0,1,0,0
1,884,3872,9317,19331,24293,22703,23992,0.41557995513625484,0,1,0,0
2,354,652,1933,1649,3690,4004,2145,0.3372820857689721,0,0,1,0
8,52,175,686,218,1819,1550,348,0.255064859349949,0,1,0,0
5,3,2,7,0,3,0,7,0.28169014084507044,0,0,0,1
3,210,487,1477,720,2914,3160,1444,0.32970008801029044,0,0,1,0
6,591,2805,8577,11717,20286,22445,16313,0.3270336127595574,0,0,1,0
7,2029,3370,7855,650,11814,20552,6972,0.42902063627452225,0,0,1,0
3,13,19,42,12,102,105,38,0.4513064133016627,0,0,1,0
1,429,2605,6405,16848,16665,14364,18073,0.4067071552356715,0,0,0,1
2,798,568,1845,486,1543,1372,839,0.3078423933662132,0,1,0,0
9,864,4004,10557,14540,28943,27071,20456,0.3792708224796582,0,1,0,0
5,5,18,30,7,38,88,36,0.5980066445182723,0,0,1,0
2,2142,10487,25834,49768,70424,74580,64152,0.40593633995378203,0,0,1,0
2,2312,14670,34797,102202,98563,124204,116025,0.4215868563759624,0,0,1,0
1,438,1099,2867,2818,5641,5825,4920,0.3833141501865997,0,0,1,0
1,1381,3688,10705,10247,26406,27721,14619,0.34450869211870977,0,0,1,0
5,3,2,4,0,1,4,10,0.48780487804878053,0,0,0,1
2,100,146,293,418,837,869,535,0.49812350733538036,0,0,1,0
9,16677,30847,87897,85119,252682,255611,119349,0.3509444566430519,0,0,1,0
1,1712,5128,13204,7877,28580,31304,15703,0.3883642202043305,0,0,1,0
4,1514,3948,13466,2856,31609,38463,6749,0.2931806536413661,0,0,1,0
2,648,2273,6097,12315,13183,9679,11851,0.37280018369388723,0,1,0,0
1,3975,10235,25068,26588,51110,58006,50804,0.4082878239675125,0,0,1,0
6,74,90,246,487,821,801,635,0.3657049979683056,0,1,0,0
6,9,11,20,6,27,8,21,0.5472636815920398,0,1,0,0
1,1997,4273,12858,4781,25752,32074,8386,0.3323197050886212,0,0,1,0
5,2,1,3,8,1,3,6,0.3225806451612903,1,0,0,0
1,243,1352,3358,7158,6514,6395,9258,0.4026086179684941,0,0,0,1
1,758,2068,5530,9548,10789,10279,11018,0.37395345472957087,0,0,0,1
1,25,72,214,170,346,319,208,0.33629145259224663,0,1,0,0
7,7147,14229,39968,6619,66127,106532,37274,0.3560089171113964,0,0,1,0
3,566,1432,4045,1889,9815,9478,1500,0.3540085535586265,0,1,0,0
5,3,2,4,1,11,8,5,0.48780487804878053,0,1,0,0
1,170,366,897,879,1489,1618,1294,0.40798127299074793,0,0,1,0
7,148,437,1146,832,2592,2673,1417,0.3812930808829945,0,0,1,0
1,842,5308,13232,33335,37713,34468,36766,0.4011456987175127,0,1,0,0
1,1365,4892,11984,18459,27629,26297,26204,0.4082075416593653,0,1,0,0
7,2434,5197,17656,5834,41075,49089,11800,0.2943458634692826,0,0,1,0
7,177,232,585,382,800,788,478,0.3965134165099983,0,1,0,0
2,258,393,1102,258,1701,1748,839,0.3565919608021051,0,0,1,0
1,1943,10290,25402,61234,67691,58161,67201,0.4050846189881939,0,1,0,0
1,429,3161,7561,13812,16744,15652,20071,0.41806086415997673,0,0,0,1
2,1659,5118,13453,15450,28242,31762,29144,0.3804327627089667,0,0,1,0
2,781,2124,5849,8052,15953,15154,11201,0.36313278965994766,0,1,0,0
1,467,2219,5414,7781,11937,11863,11905,0.4098557470309008,0,1,0,0
3,1165,3021,7165,14276,13869,12789,15360,0.4216270533558499,0,0,0,1
5,11,24,72,114,344,341,87,0.332871012482663,0,1,0,0
1,521,1667,4182,4879,8273,8090,7463,0.3986035723679491,0,1,0,0
5,185,233,675,244,511,497,300,0.34513405421419047,0,1,0,0
2,195,341,1127,528,2947,2636,852,0.3025463579096797,0,1,0,0
2,544,1391,4849,501,10801,9265,1122,0.2868573549730878,0,1,0,0
1,1456,4827,11906,17970,23219,26769,23770,0.40542243051880966,0,0,1,0
9,6535,14478,40868,34175,110312,109297,50280,0.3542616368267671,0,1,0,0
2,3027,7094,17968,4446,22669,21598,11766,0.39481080359080817,0,1,0,0
2,483,2923,7865,13491,21821,22480,17059,0.37164181002148733,0,0,1,0
1,332,2032,4906,11674,13614,14066,14964,0.41417826787061,0,0,0,1
5,2,2,4,0,1,11,0,0.48780487804878053,0,0,1,0
9,3298,7422,21773,16896,62882,56015,23049,0.34087934194028413,0,1,0,0
8,431,1907,5320,7266,13543,14446,10795,0.35845190879870675,0,0,1,0
8,709,2188,7316,964,18221,19698,2679,0.2990664425035196,0,0,1,0
1,724,4990,12408,27031,32952,29856,30891,0.4021566557329486,0,1,0,0
9,197,196,492,250,816,1000,440,0.39829302987197723,0,0,1,0
1,517,731,1965,784,2753,2752,1531,0.37199124726477023,0,1,0,0
9,1270,3624,9837,12209,24146,23643,16455,0.3684012564678614,0,1,0,0
2,10182,51450,125006,5748,309257,192600,109109,0.41157991490015283,0,1,0,0
9,3535,6792,20720,18091,59976,54689,24107,0.3277976457642579,0,1,0,0
9,1185,2738,7794,6689,18043,17274,9622,0.3512913614144032,0,1,0,0
4,834,769,2015,645,1733,2075,1438,0.38161877822440576,0,0,1,0
2,2763,8110,19410,10144,25076,33461,40732,0.4178237103363713,0,0,0,1
1,172,377,889,1338,1687,1630,1724,0.42402429423012034,0,0,0,1
1,378,2555,6269,12871,15326,14436,16572,0.4075545134070281,0,0,0,1
6,14,16,50,19,48,106,68,0.3193612774451098,0,0,1,0
7,29,57,126,147,218,218,217,0.4520222045995242,0,1,0,0
6,2062,2055,5283,2009,5482,6482,3091,0.38897616929454293,0,0,1,0
1,855,3810,9475,20213,25760,27152,26755,0.40210657407309686,0,0,1,0
1,1401,5528,13566,25999,31091,29664,34340,0.40748630778189754,0,0,0,1
1,337,1173,2729,4514,6595,6060,5725,0.42981202594261847,0,1,0,0
6,15,40,121,118,322,341,144,0.33030553261767137,0,0,1,0
5,68,69,228,220,274,272,259,0.3024989039894783,0,1,0,0
7,11950,27195,75714,14999,148166,208149,66580,0.35918012629087576,0,0,1,0
9,901,4534,11656,23896,31649,32925,31557,0.38898087696570893,0,0,1,0
6,86,91,214,130,240,269,220,0.425035030359645,0,0,1,0
6,2,2,2,5,18,12,8,0.9523809523809523,0,1,0,0
2,165,460,1017,1151,2245,2256,1584,0.45226624717333597,0,0,1,0
3,20,16,47,53,85,86,86,0.33970276008492567,0,0,1,0
7,1879,3039,10334,675,20529,24242,3138,0.29407495572909104,0,0,1,0
6,27,58,115,245,394,490,340,0.5039096437880104,0,0,1,0
6,21,49,109,109,139,120,127,0.4491292392300642,0,1,0,0
9,7365,10031,28765,12637,51615,51329,20213,0.3487211933906018,0,1,0,0
1,739,4832,11750,25952,33530,34591,34870,0.41123054271878534,0,0,0,1
7,5795,10738,27687,3621,41760,74195,32797,0.3878340454579931,0,0,1,0
2,1240,1570,4857,411,6571,8171,2783,0.3232381462189372,0,0,1,0
2,327,900,2699,1372,5276,5208,2186,0.33344448149383127,0,1,0,0
5,350,857,2994,635,7550,7643,1496,0.2862295848502054,0,0,1,0
5,37,34,85,51,152,172,103,0.3995299647473561,0,0,1,0
1,644,3809,9116,18393,23851,23114,24864,0.41783218700979585,0,0,0,1
2,597,3471,8940,15572,23907,23899,20597,0.3882506907081576,0,1,0,0
8,1748,1625,5588,1786,8264,9266,2049,0.29079651402086576,0,0,1,0
1,387,2508,6069,10754,17289,16718,16037,0.4132408429585935,0,1,0,0
1,63,65,190,179,215,209,170,0.34192530247238295,0,1,0,0
1,1748,5504,13525,16817,23378,24353,24528,0.4069470835705466,0,0,0,1
1,232,354,1043,172,1496,1967,409,0.3393730227207363,0,0,1,0
7,1292,3620,9411,2871,16566,30612,8796,0.3846521660592279,0,0,1,0
3,2923,2344,9440,689,15303,19503,5438,0.2483024544231523,0,0,1,0
4,192,546,1899,675,5415,5086,1143,0.28750460744563217,0,1,0,0
5,61,24,144,150,415,475,262,0.16655100624566274,0,0,1,0
2,203,806,1965,1872,3133,3079,3115,0.41015724390616254,0,1,0,0
5,406,701,2268,481,4092,4153,790,0.30906926502358806,0,0,1,0
4,34,27,59,54,137,159,130,0.45685279187817257,0,0,1,0
3,3829,14171,38263,52481,83141,89901,71201,0.3703568189718031,0,0,1,0
7,3369,3754,8680,2330,4849,14950,11674,0.43248349673390857,0,0,1,0
3,670,1685,4987,1445,8391,9300,2557,0.33787170900924385,0,0,1,0
1,745,3792,8975,14565,20899,19694,20755,0.4225022562422703,0,1,0,0
1,3295,11542,28409,42861,56545,58202,63033,0.4062782699909536,0,0,0,1
3,117,471,1642,752,4986,5153,1346,0.28682784239693077,0,0,1,0
2,223,419,983,648,1745,1997,990,0.42620282778964497,0,0,1,0
2,1728,2388,6189,3009,8092,7885,5748,0.38583962126965143,0,1,0,0
6,610,596,1523,2840,4548,5376,3391,0.39130720241612504,0,0,1,0
9,577,2419,5997,8646,14139,14118,11722,0.4033616247853129,0,1,0,0
8,503,1356,3857,2503,6886,7684,3569,0.3515594617717975,0,0,1,0
2,1205,3598,9502,19971,22655,23079,21547,0.3786531398322476,0,0,1,0
8,2959,6004,17461,11578,35165,34095,16517,0.34385004381167283,0,1,0,0
6,84,412,1045,1583,2762,2477,2123,0.3942206487417472,0,1,0,0
2,1436,2276,7062,445,12203,14696,4407,0.32228373996403337,0,0,1,0
2,5637,23119,57541,31352,92711,78161,48892,0.40178237816100143,0,1,0,0
2,2624,15284,37378,79171,89314,96068,104645,0.4089025391873851,0,0,0,1
1,2369,7831,19811,28976,44573,47248,39859,0.3952834522060865,0,0,1,0
1,242,2447,5956,15309,17887,16430,18865,0.4108393076006111,0,0,0,1
1,18854,33678,94179,89075,186832,202529,110275,0.3575952626431979,0,0,1,0
4,84,61,150,199,311,261,256,0.40639573617588276,0,1,0,0
1,626,3600,8803,19266,23326,21245,25245,0.4089468482693596,0,0,0,1
3,295,290,586,307,773,919,492,0.49479610987886025,0,0,1,0
9,5310,10159,26002,32886,50271,52088,50460,0.3906992127558928,0,0,1,0
3,35,54,117,76,212,272,155,0.46114432109308284,0,0,1,0
6,212,184,381,652,1282,1280,938,0.48281290999737597,0,1,0,0
3,3,3,6,0,11,7,4,0.49180327868852464,0,1,0,0
1,1188,7664,19165,45688,52639,48120,52611,0.3998935565167936,0,1,0,0
2,1429,2193,8244,1107,14130,12268,6601,0.2660084181414587,0,1,0,0
1,544,3287,7851,16069,19860,20211,21127,0.4186674478735464,0,0,0,1
2,5,7,7,18,24,10,19,0.9859154929577465,0,1,0,0
7,5089,16819,58653,10516,128452,171362,31590,0.28675381181898313,0,0,1,0
1,2114,9898,24152,54495,60315,55896,65448,0.4098194359910733,0,0,0,1
2,2673,5928,17579,2668,28895,31340,10411,0.33721862894004817,0,0,1,0
7,3767,6889,20198,5586,29907,43809,16576,0.3410716849604666,0,0,1,0
6,57,98,250,62,470,418,108,0.39184326269492203,0,1,0,0
5,2,0,4,0,1,3,5,0.0,0,0,0,1
2,997,2796,6749,8505,13272,13601,11911,0.41427745921678444,0,0,1,0
6,147,125,324,449,883,978,736,0.3856834310398025,0,0,1,0
1,9088,22386,54824,52290,88543,99411,86772,0.40832407645542745,0,0,1,0
9,8374,17838,45909,56421,114051,113961,78649,0.3885504181088281,0,1,0,0
6,311,1230,3988,2033,9959,10139,3196,0.3084175421880093,0,0,1,0
8,801,3045,9903,6896,25076,27914,9653,0.307479476123638,0,0,1,0
7,955,2899,7669,3134,15534,18874,4379,0.3780104575504296,0,0,1,0
9,2788,4587,12632,12165,35032,34368,18267,0.36312252119600064,0,1,0,0
4,3939,3929,9705,8196,11812,11286,12038,0.4048386930582889,0,0,0,1
5,126,289,671,834,1484,1454,1288,0.4306362688123975,0,1,0,0
6,5,4,9,10,24,14,4,0.43956043956043955,0,1,0,0
5,8551,12604,31187,11313,47934,58782,24168,0.4041414559224808,0,0,1,0
2,76,28,139,1,174,199,67,0.201294033069734,0,0,1,0
7,756,2866,7162,1062,18030,24542,1787,0.40016196366987333,0,0,1,0
6,14,20,50,49,102,111,61,0.3992015968063872,0,0,1,0
2,1530,2497,6294,12244,15697,15898,14890,0.3967207384693602,0,0,1,0
2,3133,27421,67100,133864,170716,186545,194818,0.4086581093023706,0,0,0,1
1,94,128,385,345,562,629,598,0.3323811996883926,0,0,1,0
5,353,1288,3052,5583,7124,7438,7517,0.42200452147701584,0,0,0,1
3,954,1605,5109,2532,8983,9099,4296,0.31414534849582115,0,0,1,0
1,884,2660,6497,11042,14392,15193,15458,0.4094134306075018,0,0,0,1
2,2523,23123,55537,112797,144127,165015,171461,0.4163523122381255,0,0,0,1
6,6,7,29,16,86,91,30,0.24054982817869414,0,0,1,0
9,1034,1836,5086,3584,9938,10067,5764,0.3609838579658284,0,0,1,0
3,54,172,444,752,1252,854,1018,0.38730015762215714,0,1,0,0
4,481,675,1766,1307,3387,3319,1905,0.38219806352981145,0,1,0,0
1,340,3586,8658,18267,23786,23797,25643,0.4141786304154491,0,0,0,1
2,1129,4766,12010,20609,28549,29436,27904,0.396832665839585,0,0,1,0
8,430,812,2336,2600,4525,4747,3431,0.3475878601087282,0,0,1,0
1,125,874,2060,4237,4488,3343,5137,0.42425124993932334,0,0,0,1
9,760,1364,3945,2149,7700,7262,3396,0.3457453549973385,0,1,0,0
4,411,2146,5139,8598,12127,10529,11935,0.4175828452452764,0,1,0,0
5,19,20,30,52,47,54,75,0.6644518272425249,0,0,0,1
6,655,1988,5164,2869,9202,11396,5699,0.3849654344416258,0,0,1,0
6,248,1281,3237,7474,8846,8814,9247,0.3957245682864292,0,0,0,1
3,27,38,96,45,135,133,46,0.39542143600416235,0,1,0,0
2,144,144,398,177,839,798,369,0.3617181612660135,0,1,0,0
6,32,31,62,46,140,153,106,0.499194847020934,0,0,1,0
1,159,621,1455,1901,3564,3627,3251,0.4267747921105079,0,0,1,0
7,1601,7732,19455,50160,45325,42080,58199,0.39742792378348096,0,0,0,1
5,1,2,0,0,9,0,0,20.0,0,1,0,0
1,565,3156,7848,22852,20651,16696,24261,0.4021355487315401,0,0,0,1
2,3338,5458,14115,5480,17245,20790,13837,0.38667809650657803,0,0,1,0
8,443,2183,7171,2574,18981,20951,4449,0.30441633780033744,0,0,1,0
2,1235,2664,6978,4679,13129,15154,7185,0.38176581017755545,0,0,1,0
2,3395,4867,12093,18710,26742,26958,28213,0.4024609074596257,0,0,0,1
6,83,105,239,118,476,597,168,0.4391468005018821,0,0,1,0
2,1024,3506,8741,15460,21003,20213,19557,0.4010936838612989,0,1,0,0
7,2847,3554,9076,11011,17517,13606,12170,0.391577880367118,0,1,0,0
1,4313,13476,34041,56953,81753,79014,72488,0.3958743988884026,0,1,0,0
6,470,423,1063,1770,3247,3850,2417,0.3978929545668329,0,0,1,0
7,1635,3750,10103,11117,18142,18460,16067,0.37117320426403777,0,0,1,0
1,517,2758,6339,10729,13306,12448,14711,0.4350775346658043,0,0,0,1
2,426,800,2173,1797,2839,2084,2540,0.36813768349362663,0,1,0,0
6,6,6,15,25,43,39,35,0.3973509933774835,0,1,0,0
2,368,1196,2912,4812,7053,7206,7213,0.4107001819992445,0,0,0,1
5,2,0,4,12,8,12,10,0.0,1,0,0,0
7,11363,15807,42627,14408,48118,59484,34865,0.37082044051788654,0,0,1,0
2,4041,7400,19906,7311,27840,36766,20253,0.3717453443919201,0,0,1,0
3,537,1007,3847,672,7017,8231,1540,0.2617556081204024,0,0,1,0
1,1476,4902,11967,14879,26228,29796,23795,0.40962304986170417,0,0,1,0
4,3188,3721,10274,10514,17337,15896,12199,0.3621728423900877,0,1,0,0
4,728,2563,6335,13680,13947,12830,15263,0.40457135641110636,0,0,0,1
2,672,3483,8371,18532,21545,20280,22615,0.4160743510410818,0,0,0,1
7,5778,15455,48185,25433,108516,125356,43699,0.3207423041562641,0,0,1,0
1,1104,2483,5990,11610,12904,11109,14963,0.4145172868566468,0,0,0,1
2,500,536,1174,16,817,1593,928,0.45651988757346057,0,0,1,0
2,2596,7599,18593,28550,42890,42033,37477,0.40870000161350184,0,1,0,0
4,310,649,1766,1618,2985,3175,2003,0.3674763603419965,0,0,1,0
6,128,271,728,734,1362,1514,1004,0.3722016206565032,0,0,1,0
8,1829,6069,15258,21711,35418,38397,30847,0.39775594602211284,0,0,1,0
2,431,762,1697,2018,3349,3282,3009,0.449001237404985,0,1,0,0
6,77,61,203,68,258,279,145,0.3003446578040374,0,0,1,0
1,61,125,306,287,473,491,246,0.40836327997386473,0,0,1,0
5,3,12,37,20,3,1,71,0.32345013477088946,0,0,0,1
2,2587,5169,14041,2019,17780,19923,8419,0.36813355079018023,0,0,1,0
8,469,2607,6603,11890,17236,15915,14585,0.3948145567990792,0,1,0,0
2,1245,2307,7329,4101,11079,9933,6657,0.3147726187389993,0,1,0,0
7,2329,4506,11731,6815,18716,23138,14358,0.3841072022231504,0,0,1,0
2,2253,3771,11326,7843,20984,18345,13329,0.3329477931503342,0,1,0,0
7,1304,3228,8058,4157,14332,23948,9059,0.4005907099688512,0,0,1,0
3,1271,3058,10405,1687,22770,29546,5777,0.29389434027544187,0,0,1,0
2,1409,4145,10947,10460,23716,27601,20757,0.37863909163157367,0,0,1,0
2,150,344,1102,566,2424,2390,1092,0.31213138553670267,0,1,0,0
2,1373,5640,13791,21902,29461,26913,30766,0.40895940135304654,0,0,0,1
2,1932,2563,8420,1122,12300,14360,4176,0.3043906841961497,0,0,1,0
6,17,19,29,63,124,107,64,0.6529209621993127,0,1,0,0
4,4107,6129,14592,3845,15968,19119,10004,0.42002179261381156,0,0,1,0
5,19,15,26,23,23,16,26,0.5747126436781609,0,0,0,1
2,563,1000,2565,1646,3991,4422,2926,0.389848348992242,0,0,1,0
1,297,712,1733,2033,3506,3024,3279,0.4108245340718943,0,1,0,0
1,577,3314,8353,11047,21005,20834,17657,0.39673893524559745,0,1,0,0
8,1525,5351,16415,4892,44417,45690,8603,0.32598034736309867,0,0,1,0
6,29760,28727,77673,7368,55087,74383,42439,0.3698449012592519,0,0,1,0
3,1047,2509,7413,4614,12673,15691,7216,0.3384548974113394,0,0,1,0
2,438,3404,8603,22460,25452,21313,23924,0.3956713277771966,0,1,0,0
1,652,5433,13058,31494,37091,35439,38286,0.4160635927125692,0,0,0,1
2,945,1332,3799,3942,7089,8143,5656,0.3506093548472007,0,0,1,0
1,576,3624,8994,19508,25511,25565,25220,0.4029308101977963,0,0,1,0
9,1840,5928,14600,25175,32555,31735,33286,0.40602461626975156,0,0,0,1
3,216,1538,4022,8188,13653,12283,9574,0.38238731011163324,0,1,0,0
1,683,4829,11875,21686,30731,31560,31377,0.40664920716457126,0,0,1,0
1,70,524,1262,3534,3422,3420,4197,0.4151810474605816,0,0,0,1
7,1869,8441,22181,6404,63527,68443,10675,0.38054920630626976,0,0,1,0
2,149,403,1255,289,3103,2395,340,0.3210899529917935,0,1,0,0
5,109,248,733,370,1964,1838,585,0.33828945573591596,0,1,0,0
5,1,1,1,0,0,6,3,0.9090909090909091,0,0,1,0
1,26268,35805,90065,58880,125846,196415,137896,0.397545775222589,0,0,1,0
8,167,620,1505,2733,3091,3303,3275,0.4119327619427281,0,0,1,0
4,5667,7171,19037,8007,28326,28904,14001,0.37668552458094984,0,0,1,0
3,615,2899,8144,10877,18371,17838,15037,0.35596321263245784,0,1,0,0
2,953,2471,6332,1495,12607,15327,9266,0.39023388765180583,0,0,1,0
1,330,2413,5876,10563,13136,12445,13973,0.4106465172478344,0,0,0,1
9,575,1150,2705,2390,4803,4734,3808,0.42512291597353147,0,1,0,0
2,366,330,885,216,867,1088,611,0.3728392272059654,0,0,1,0
6,230,1561,3982,6582,9163,10439,9529,0.3920042188794857,0,0,1,0
7,958,2949,7421,665,15985,19810,2539,0.39738044225249625,0,0,1,0
2,646,1806,4195,4785,7837,7433,6484,0.430502252628066,0,1,0,0
2,1565,3397,8523,9349,17470,17285,13960,0.3985639028053173,0,1,0,0
9,490,3122,7540,16622,19582,20673,22210,0.41405286402037106,0,0,0,1
1,411,2814,6907,14484,17294,17353,20211,0.4074068711905141,0,0,0,1
3,95,194,478,154,879,1019,364,0.40577285086801923,0,0,1,0
6,136,155,368,375,656,816,567,0.42108122792719366,0,0,1,0
2,104,651,1607,3641,3915,3802,5002,0.40507746873249956,0,0,0,1
6,3084,4000,10477,6198,14512,15283,10224,0.3817850359355165,0,0,1,0
1,286,2691,6434,14430,15932,15252,19415,0.41824031333053574,0,0,0,1
1,1092,8073,19274,42650,50211,48849,54393,0.4188522421280371,0,0,0,1
9,1295,5310,13703,24721,38268,37170,32041,0.38750355758915866,0,1,0,0
8,276,1440,3520,5983,8274,7772,8683,0.4090792875202409,0,0,0,1
1,671,3944,9489,16914,24529,25725,27328,0.4156347809592058,0,0,0,1
1,433,1946,4778,10592,13018,12138,13217,0.40727485820723713,0,0,0,1
9,40,36,104,47,151,115,56,0.345821325648415,0,1,0,0
9,9556,14979,46970,18249,115269,103892,28655,0.31890500552479134,0,1,0,0
1,520,3025,7429,17966,19774,18235,22471,0.407182565855891,0,0,0,1
1,320,1154,2956,4750,8213,8059,6870,0.3903792158587328,0,1,0,0
1,686,4691,11387,20384,29718,29308,30232,0.4119573903803427,0,0,0,1
3,187,366,951,148,1466,1416,219,0.384817579644622,0,1,0,0
3,888,2120,6579,2408,15281,14404,3943,0.3222325242054384,0,1,0,0
9,2200,3872,10385,15011,27606,25242,17255,0.37284185997246055,0,1,0,0
5,7,8,20,1,21,33,18,0.3980099502487562,0,0,1,0
2,37,48,134,53,199,244,228,0.3579418344519016,0,0,1,0
2,718,5210,13779,24674,35563,34689,30521,0.37810887503537965,0,1,0,0
2,160,709,1770,4014,5763,5646,3138,0.4005423422405514,0,1,0,0
1,685,4809,11546,25197,34743,37088,36084,0.4165042741704991,0,0,1,0
4,373,605,1774,2456,3704,4111,3599,0.3410179809480864,0,0,1,0
3,252,585,1959,1735,4351,4754,2328,0.29860650298606506,0,0,1,0
2,680,1218,3535,130,4935,6648,1550,0.3445447087776866,0,0,1,0
5,48,108,402,21,1035,904,30,0.26858990300920166,0,1,0,0
7,7,3,12,12,27,31,11,0.24793388429752067,0,0,1,0
1,3595,6920,17565,8057,18287,32453,28183,0.3939630289608371,0,0,1,0
2,425,625,1888,912,3748,3453,1327,0.33102060272231343,0,1,0,0
4,293,326,729,640,1181,1478,1120,0.4471265944314909,0,0,1,0
1,555,1707,4329,6080,10235,10908,9447,0.3943082857868841,0,0,1,0
2,279,300,784,44,1463,1527,387,0.38260425966075756,0,0,1,0
5,331,393,937,385,1018,1206,753,0.4193789350122719,0,0,1,0
1,528,3252,7684,15685,19548,17500,20121,0.4232115667417134,0,0,0,1
2,2548,10762,24676,50182,49916,43025,55047,0.43613050684670596,0,0,0,1
1,962,4032,9761,20161,26572,26199,25733,0.4130681992808187,0,1,0,0
2,505,3272,8151,19891,23457,22120,22397,0.40141821349265744,0,1,0,0
5,586,1432,3861,2954,8490,7926,4062,0.37087876511874857,0,1,0,0
1,562,1735,4665,5972,11729,11139,7154,0.3719105699770637,0,1,0,0
2,680,2040,5571,4619,10554,11187,7315,0.36617544111575806,0,0,1,0
2,1507,18567,46600,99032,122627,127780,150686,0.3984326213892245,0,0,0,1
